
============  18-05-23 11:27:13  ==============
05-23 11:29:13.537  1579  1579 D TelephonyManager: /proc/cmdline=
05-23 11:29:13.557   182   238 D use-Rlog/RLOG-AT: [0] Channel0: AT< +CESQ: 99,99,255,255,24,78
05-23 11:29:13.557   182   238 D use-Rlog/RLOG-RIL: [0] [unsl] +CESQ enter
05-23 11:29:13.557   182   238 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_SIGNAL_STRENGTH {[signalStrength=99,bitErrorRate=-1,                CDMA_SS.dbm=-1,CDMA_SSecio=-1,                EVDO_SS.dbm=-1,EVDO_SS.ecio=-1,                EVDO_SS.signalNoiseRatio=-1,                LTE_SS.signalStrength=99,LTE_SS.rsrp=78,LTE_SS.rsrq=2147483647,                LTE_SS.rssnr=2147483647,LTE_SS.cqi=2147483647,TDSCDMA_SS.rscp=0]}
05-23 11:29:13.557   700   751 W SignalStrength: Size of signalstrength parcel:60
05-23 11:29:13.567   700   751 V RILJ    : [0][UNSL]< [0]UNSOL_SIGNAL_STRENGTH SignalStrength: 99 -1 -1 -1 -1 -1 -1 99 78 2147483647 2147483647 2147483647 gsm|lte
05-23 11:29:13.567   700   700 W SignalStrength: Signal before validate=SignalStrength: 99 -1 -1 -1 -1 -1 -1 99 78 2147483647 2147483647 2147483647 gsm|lte
05-23 11:29:13.567   700   700 W SignalStrength: Signal after validate=SignalStrength: 99 -1 -120 -160 -120 -1 -1 99 -78 2147483647 2147483647 2147483647 gsm|lte
05-23 11:29:13.567   592  1395 W SignalStrength: Size of signalstrength parcel:164
05-23 11:29:13.567   671   942 W SignalStrength: Size of signalstrength parcel:168
05-23 11:29:13.567   592  1395 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:13.567   592  1395 W SignalStrength: getLevel=4
05-23 11:29:13.567   925   958 W SignalStrength: Size of signalstrength parcel:168
05-23 11:29:13.567   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:13.567   671   671 W SignalStrength: getLevel=4
05-23 11:29:13.567   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:13.567   925   925 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:13.567   925   925 W SignalStrength: getLevel=4
05-23 11:29:13.577   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:13.577   671   671 W SignalStrength: getLevel=4
05-23 11:29:13.577   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:13.577   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:13.577   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:13.587   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:13.587   671   671 W SignalStrength: getLevel=4
05-23 11:29:13.677   700   700 D DCT     : [DcT(0)] onReceive: action=android.net.wifi.WIFI_STATE_CHANGED
05-23 11:29:13.677   700   700 D DCT     : [DcT(0)] WIFI_STATE_CHANGED_ACTION: enabled=false mIsWifiConnected=false
05-23 11:29:13.677   700   700 D DCT     : [DcT(1)] onReceive: action=android.net.wifi.WIFI_STATE_CHANGED
05-23 11:29:13.677   700   700 D DCT     : [DcT(1)] WIFI_STATE_CHANGED_ACTION: enabled=false mIsWifiConnected=false
05-23 11:29:13.707   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:13.707   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:13.707   671   671 W SignalStrength: getLevel=4
05-23 11:29:13.978   700   700 D DCT     : [DcT(0)] updateDataActivity: curTxRxSum={txSum=55 rxSum=37} preTxRxSum={txSum=55 rxSum=37}
05-23 11:29:13.978   700   700 D DCT     : [DcT(0)] updateDataActivity: sent=0 received=0
05-23 11:29:13.978   700   700 D DCT     : [DcT(0)] updateDataActivity: newActivity=NONE
05-23 11:29:13.978   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:13.978   671   671 W SignalStrength: getLTELevel - rsrp:-78 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:13.978   671   671 W SignalStrength: getLevel=4
05-23 11:29:14.548   182   238 D use-Rlog/RLOG-AT: [0] Channel0: AT< +CESQ: 99,99,255,255,29,77
05-23 11:29:14.548   182   238 D use-Rlog/RLOG-RIL: [0] [unsl] +CESQ enter
05-23 11:29:14.548   182   238 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_SIGNAL_STRENGTH {[signalStrength=99,bitErrorRate=-1,                CDMA_SS.dbm=-1,CDMA_SSecio=-1,                EVDO_SS.dbm=-1,EVDO_SS.ecio=-1,                EVDO_SS.signalNoiseRatio=-1,                LTE_SS.signalStrength=99,LTE_SS.rsrp=77,LTE_SS.rsrq=2147483647,                LTE_SS.rssnr=2147483647,LTE_SS.cqi=2147483647,TDSCDMA_SS.rscp=0]}
05-23 11:29:14.558   700   751 W SignalStrength: Size of signalstrength parcel:60
05-23 11:29:14.558   700   751 V RILJ    : [0][UNSL]< [0]UNSOL_SIGNAL_STRENGTH SignalStrength: 99 -1 -1 -1 -1 -1 -1 99 77 2147483647 2147483647 2147483647 gsm|lte
05-23 11:29:14.558   700   700 W SignalStrength: Signal before validate=SignalStrength: 99 -1 -1 -1 -1 -1 -1 99 77 2147483647 2147483647 2147483647 gsm|lte
05-23 11:29:14.558   700   700 W SignalStrength: Signal after validate=SignalStrength: 99 -1 -120 -160 -120 -1 -1 99 -77 2147483647 2147483647 2147483647 gsm|lte
05-23 11:29:14.558   592   603 W SignalStrength: Size of signalstrength parcel:164
05-23 11:29:14.558   592   603 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:14.558   592   603 W SignalStrength: getLevel=4
05-23 11:29:14.558   671   687 W SignalStrength: Size of signalstrength parcel:168
05-23 11:29:14.558   925   957 W SignalStrength: Size of signalstrength parcel:168
05-23 11:29:14.558   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:14.558   671   671 W SignalStrength: getLevel=4
05-23 11:29:14.558   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:14.568   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:14.568   671   671 W SignalStrength: getLevel=4
05-23 11:29:14.568   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:14.568   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:14.568   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:14.568   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:14.568   671   671 W SignalStrength: getLevel=4
05-23 11:29:14.578   925   925 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:14.578   925   925 W SignalStrength: getLevel=4
05-23 11:29:14.628   700  1261 D TD      : switchWIFI in TDPhone.java
05-23 11:29:14.628   700  1261 D RILJ    : [0]switchWIFI in RILJ!
05-23 11:29:14.628   700  1261 D RILJ    : [0][4510]> RIL_REQUEST_SWITCH_WIFI
05-23 11:29:14.628   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:29:14.628   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:29:14.628   182   226 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
05-23 11:29:14.628   182   758 D use-Rlog/RLOG-RILC: [0] PCB request code 5062 token 862
05-23 11:29:14.628   182   758 D use-Rlog/RLOG-RILC: [0] [0862]> SWITCH_WIFI (0)
05-23 11:29:14.628   182   758 D use-Rlog/RLOG-RIL: [0] onRequest: SWITCH_WIFI sState=4
05-23 11:29:14.628   182   758 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:29:14.628   182   758 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:29:14.628   182   758 D use-Rlog/RLOG-RIL: [0] enter to handle event: RIL_REQUEST_SWITCH_WIFI
05-23 11:29:14.628   182   758 D use-Rlog/RLOG-RIL: [0] RIL_REQUEST_SWITCH_3_WIRE to data value: 4
05-23 11:29:14.628   182   758 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+SPCLB=4
05-23 11:29:14.628   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:29:14.628   182   758 D use-Rlog/RLOG-RIL: [0] response of RIL_REQUEST_SWITCH_WIFI: success!
05-23 11:29:14.628   182   758 D use-Rlog/RLOG-RILC: [0] [0862]< SWITCH_WIFI
05-23 11:29:14.628   182   758 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:29:14.628   182   758 I use-Rlog/RLOG-RILC: [0] -->CommandThread [758] free one command
05-23 11:29:14.638   700   751 D RILJ    : [0][4510]< RIL_REQUEST_SWITCH_WIFI 
05-23 11:29:14.979   700   700 D DCT     : [DcT(0)] updateDataActivity: curTxRxSum={txSum=58 rxSum=39} preTxRxSum={txSum=55 rxSum=37}
05-23 11:29:14.979   700   700 D DCT     : [DcT(0)] updateDataActivity: sent=3 received=2
05-23 11:29:14.979   700   700 D DCT     : [DcT(0)] updateDataActivity: newActivity=DATAINANDOUT
05-23 11:29:14.979   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:14.979   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:14.979   671   671 W SignalStrength: getLevel=4
05-23 11:29:15.559   182   238 D use-Rlog/RLOG-AT: [0] Channel0: AT< +CESQ: 99,99,255,255,29,77
05-23 11:29:15.559   182   238 D use-Rlog/RLOG-RIL: [0] [unsl] +CESQ enter
05-23 11:29:15.559   182   238 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_SIGNAL_STRENGTH {[signalStrength=99,bitErrorRate=-1,                CDMA_SS.dbm=-1,CDMA_SSecio=-1,                EVDO_SS.dbm=-1,EVDO_SS.ecio=-1,                EVDO_SS.signalNoiseRatio=-1,                LTE_SS.signalStrength=99,LTE_SS.rsrp=77,LTE_SS.rsrq=2147483647,                LTE_SS.rssnr=2147483647,LTE_SS.cqi=2147483647,TDSCDMA_SS.rscp=0]}
05-23 11:29:15.559   700   751 W SignalStrength: Size of signalstrength parcel:60
05-23 11:29:15.559   700   751 V RILJ    : [0][UNSL]< [0]UNSOL_SIGNAL_STRENGTH SignalStrength: 99 -1 -1 -1 -1 -1 -1 99 77 2147483647 2147483647 2147483647 gsm|lte
05-23 11:29:15.559   700   700 W SignalStrength: Signal before validate=SignalStrength: 99 -1 -1 -1 -1 -1 -1 99 77 2147483647 2147483647 2147483647 gsm|lte
05-23 11:29:15.559   700   700 W SignalStrength: Signal after validate=SignalStrength: 99 -1 -120 -160 -120 -1 -1 99 -77 2147483647 2147483647 2147483647 gsm|lte
05-23 11:29:15.559   592   995 W SignalStrength: Size of signalstrength parcel:164
05-23 11:29:15.559   671   943 W SignalStrength: Size of signalstrength parcel:168
05-23 11:29:15.559   592   995 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:15.559   592   995 W SignalStrength: getLevel=4
05-23 11:29:15.559   925   957 W SignalStrength: Size of signalstrength parcel:168
05-23 11:29:15.559   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:15.559   671   671 W SignalStrength: getLevel=4
05-23 11:29:15.559   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:15.559   925   925 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:15.559   925   925 W SignalStrength: getLevel=4
05-23 11:29:15.559   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:15.559   671   671 W SignalStrength: getLevel=4
05-23 11:29:15.559   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:15.569   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:15.569   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:15.569   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:15.569   671   671 W SignalStrength: getLevel=4
05-23 11:29:15.990   700   700 D DCT     : [DcT(0)] updateDataActivity: curTxRxSum={txSum=58 rxSum=39} preTxRxSum={txSum=58 rxSum=39}
05-23 11:29:15.990   700   700 D DCT     : [DcT(0)] updateDataActivity: sent=0 received=0
05-23 11:29:15.990   700   700 D DCT     : [DcT(0)] updateDataActivity: newActivity=NONE
05-23 11:29:15.990   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:16.000   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:16.000   671   671 W SignalStrength: getLevel=4
05-23 11:29:16.560   182   238 D use-Rlog/RLOG-AT: [0] Channel0: AT< +CESQ: 99,99,255,255,29,77
05-23 11:29:16.560   182   238 D use-Rlog/RLOG-RIL: [0] [unsl] +CESQ enter
05-23 11:29:16.560   182   238 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_SIGNAL_STRENGTH {[signalStrength=99,bitErrorRate=-1,                CDMA_SS.dbm=-1,CDMA_SSecio=-1,                EVDO_SS.dbm=-1,EVDO_SS.ecio=-1,                EVDO_SS.signalNoiseRatio=-1,                LTE_SS.signalStrength=99,LTE_SS.rsrp=77,LTE_SS.rsrq=2147483647,                LTE_SS.rssnr=2147483647,LTE_SS.cqi=2147483647,TDSCDMA_SS.rscp=0]}
05-23 11:29:16.560   700   751 W SignalStrength: Size of signalstrength parcel:60
05-23 11:29:16.560   700   751 V RILJ    : [0][UNSL]< [0]UNSOL_SIGNAL_STRENGTH SignalStrength: 99 -1 -1 -1 -1 -1 -1 99 77 2147483647 2147483647 2147483647 gsm|lte
05-23 11:29:16.560   700   700 W SignalStrength: Signal before validate=SignalStrength: 99 -1 -1 -1 -1 -1 -1 99 77 2147483647 2147483647 2147483647 gsm|lte
05-23 11:29:16.560   700   700 W SignalStrength: Signal after validate=SignalStrength: 99 -1 -120 -160 -120 -1 -1 99 -77 2147483647 2147483647 2147483647 gsm|lte
05-23 11:29:16.560   592   806 W SignalStrength: Size of signalstrength parcel:164
05-23 11:29:16.560   592   806 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:16.560   671   687 W SignalStrength: Size of signalstrength parcel:168
05-23 11:29:16.560   925   957 W SignalStrength: Size of signalstrength parcel:168
05-23 11:29:16.560   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:16.560   671   671 W SignalStrength: getLevel=4
05-23 11:29:16.560   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:16.560   592   806 W SignalStrength: getLevel=4
05-23 11:29:16.580   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:16.580   671   671 W SignalStrength: getLevel=4
05-23 11:29:16.580   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:16.580   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:16.590   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:16.590   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:16.590   671   671 W SignalStrength: getLevel=4
05-23 11:29:16.600   925   925 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:16.610   925   925 W SignalStrength: getLevel=4
05-23 11:29:16.830   700   713 D TD      : switchWIFI in TDPhone.java
05-23 11:29:16.830   700   713 D RILJ    : [0]switchWIFI in RILJ!
05-23 11:29:16.830   700   713 D RILJ    : [0][4511]> RIL_REQUEST_SWITCH_WIFI
05-23 11:29:16.841   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:29:16.851   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:29:16.851   182   226 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
05-23 11:29:16.851   182   941 D use-Rlog/RLOG-RILC: [0] PCB request code 5062 token 863
05-23 11:29:16.851   182   941 D use-Rlog/RLOG-RILC: [0] [0863]> SWITCH_WIFI (1)
05-23 11:29:16.851   182   941 D use-Rlog/RLOG-RIL: [0] onRequest: SWITCH_WIFI sState=4
05-23 11:29:16.851   182   941 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:29:16.851   182   941 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:29:16.851   182   941 D use-Rlog/RLOG-RIL: [0] enter to handle event: RIL_REQUEST_SWITCH_WIFI
05-23 11:29:16.851   182   941 D use-Rlog/RLOG-RIL: [0] RIL_REQUEST_SWITCH_3_WIRE to data value: 5
05-23 11:29:16.851   182   941 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+SPCLB=5
05-23 11:29:16.851   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:29:16.851   182   941 D use-Rlog/RLOG-RIL: [0] response of RIL_REQUEST_SWITCH_WIFI: success!
05-23 11:29:16.851   182   941 D use-Rlog/RLOG-RILC: [0] [0863]< SWITCH_WIFI
05-23 11:29:16.851   182   941 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:29:16.851   182   941 I use-Rlog/RLOG-RILC: [0] -->CommandThread [941] free one command
05-23 11:29:16.851   700   751 D RILJ    : [0][4511]< RIL_REQUEST_SWITCH_WIFI 
05-23 11:29:17.011   700   700 D DCT     : [DcT(0)] updateDataActivity: curTxRxSum={txSum=61 rxSum=40} preTxRxSum={txSum=58 rxSum=39}
05-23 11:29:17.011   700   700 D DCT     : [DcT(0)] updateDataActivity: sent=3 received=1
05-23 11:29:17.011   700   700 D DCT     : [DcT(0)] updateDataActivity: newActivity=DATAINANDOUT
05-23 11:29:17.011   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:17.021   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:17.021   671   671 W SignalStrength: getLevel=4
05-23 11:29:17.161   700   700 D DCT     : [DcT(0)] onReceive: action=android.net.wifi.WIFI_STATE_CHANGED
05-23 11:29:17.161   700   700 D DCT     : [DcT(0)] WIFI_STATE_CHANGED_ACTION: enabled=false mIsWifiConnected=false
05-23 11:29:17.161   700   700 D DCT     : [DcT(1)] onReceive: action=android.net.wifi.WIFI_STATE_CHANGED
05-23 11:29:17.171   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:17.171   700   700 D DCT     : [DcT(1)] WIFI_STATE_CHANGED_ACTION: enabled=false mIsWifiConnected=false
05-23 11:29:17.171   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:17.171   671   671 W SignalStrength: getLevel=4
05-23 11:29:17.461   700   700 D DCT     : [DcT(0)] onReceive: action=android.net.wifi.WIFI_STATE_CHANGED
05-23 11:29:17.481   700   700 D DCT     : [DcT(0)] WIFI_STATE_CHANGED_ACTION: enabled=true mIsWifiConnected=false
05-23 11:29:17.481   700   700 D DCT     : [DcT(1)] onReceive: action=android.net.wifi.WIFI_STATE_CHANGED
05-23 11:29:17.481   700   700 D DCT     : [DcT(1)] WIFI_STATE_CHANGED_ACTION: enabled=true mIsWifiConnected=false
05-23 11:29:17.481   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:17.481   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:17.481   671   671 W SignalStrength: getLevel=4
05-23 11:29:17.561   182   238 D use-Rlog/RLOG-AT: [0] Channel0: AT< +CESQ: 99,99,255,255,29,77
05-23 11:29:17.561   182   238 D use-Rlog/RLOG-RIL: [0] [unsl] +CESQ enter
05-23 11:29:17.561   182   238 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_SIGNAL_STRENGTH {[signalStrength=99,bitErrorRate=-1,                CDMA_SS.dbm=-1,CDMA_SSecio=-1,                EVDO_SS.dbm=-1,EVDO_SS.ecio=-1,                EVDO_SS.signalNoiseRatio=-1,                LTE_SS.signalStrength=99,LTE_SS.rsrp=77,LTE_SS.rsrq=2147483647,                LTE_SS.rssnr=2147483647,LTE_SS.cqi=2147483647,TDSCDMA_SS.rscp=0]}
05-23 11:29:17.561   700   751 W SignalStrength: Size of signalstrength parcel:60
05-23 11:29:17.561   700   751 V RILJ    : [0][UNSL]< [0]UNSOL_SIGNAL_STRENGTH SignalStrength: 99 -1 -1 -1 -1 -1 -1 99 77 2147483647 2147483647 2147483647 gsm|lte
05-23 11:29:17.561   700   700 W SignalStrength: Signal before validate=SignalStrength: 99 -1 -1 -1 -1 -1 -1 99 77 2147483647 2147483647 2147483647 gsm|lte
05-23 11:29:17.561   700   700 W SignalStrength: Signal after validate=SignalStrength: 99 -1 -120 -160 -120 -1 -1 99 -77 2147483647 2147483647 2147483647 gsm|lte
05-23 11:29:17.561   592  1395 W SignalStrength: Size of signalstrength parcel:164
05-23 11:29:17.561   671   687 W SignalStrength: Size of signalstrength parcel:168
05-23 11:29:17.561   592  1395 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
05-23 11:29:17.561   592  1395 W SignalStrength: getLevel=4
05-23 11:29:17.561   671   671 W SignalStrength: getLTELevel - rsrp:-77 snr:2147483647 rsrpIconLevel:4 snrIconLevel:-1
